gene_id,gene_name,gene_type,Pat1,Pat2,Pat3,Pat4,Pat5,Pat6,Pat7,Pat8,Pat9,Pat10
ENSG00000116266,STXBP3,protein_coding,2023,2303,1053,2236,2829,2658,1968,3048,2118,2550
ENSG00000116273,PHF13,protein_coding,243,331,222,206,630,286,395,519,502,468
ENSG00000116285,ERRFI1,protein_coding,92,35,9,8,75,48,108,199,31,178
ENSG00000116288,PARK7,protein_coding,2828,3390,808,2614,3048,2292,1718,2999,1150,1233
ENSG00000116299,ELAPOR1,protein_coding,80,49,38,21,31,86,110,202,18,75
ENSG00000116329,OPRD1,protein_coding,34,30,100,23,69,157,52,36,47,39
ENSG00000116337,AMPD2,protein_coding,6212,1818,3787,3459,5106,4095,3410,4324,1984,3874
ENSG00000116350,SRSF4,protein_coding,6060,6355,2976,4320,6504,5679,5241,8017,4378,5051
ENSG00000116353,MECR,protein_coding,624,569,441,490,534,582,580,506,367,327
ENSG00000116396,KCNC4,protein_coding,857,3982,607,2220,2177,1416,2911,576,2364,1919
ENSG00000116406,EDEM3,protein_coding,3205,6485,1035,3649,7113,3166,2756,4965,4252,2852
ENSG00000116455,WDR77,protein_coding,985,1035,501,759,1029,716,865,1065,759,452
ENSG00000116459,ATP5PB,protein_coding,2665,5143,1197,4272,3719,3684,3027,3879,1805,1917
ENSG00000116473,RAP1A,protein_coding,2089,3451,1619,2219,2072,2378,1677,2929,1935,1629
ENSG00000116478,HDAC1,protein_coding,5006,4609,2681,3739,3739,4817,4288,4239,3919,3113
ENSG00000116489,CAPZA1,protein_coding,4816,10905,2976,6097,8107,7128,4651,8534,4794,5418
ENSG00000116497,S100PBP,protein_coding,4166,2634,3274,3242,3238,4132,4128,3797,3901,4041
ENSG00000116514,RNF19B,protein_coding,1116,1163,718,872,1504,479,779,984,562,833
ENSG00000116521,SCAMP3,protein_coding,2508,1664,1923,1869,2579,2071,1633,2094,1825,1166
ENSG00000116525,TRIM62,protein_coding,210,473,210,337,209,356,679,463,465,482
ENSG00000116539,ASH1L,protein_coding,7000,7279,5696,6572,10173,6989,12306,10873,10460,8450
ENSG00000116544,DLGAP3,protein_coding,380,327,500,14,11,242,64,281,19,35
ENSG00000116560,SFPQ,protein_coding,21696,24631,10954,26060,19672,18684,25283,21792,19702,13216
ENSG00000116574,RHOU,protein_coding,1167,1963,38,125,409,126,196,1129,143,641
ENSG00000116580,GON4L,protein_coding,2882,3006,1880,2851,4058,3625,4194,4257,3945,3264
ENSG00000116584,ARHGEF2,protein_coding,9474,6329,14823,6882,9037,10900,9786,8664,9233,8447
ENSG00000116586,LAMTOR2,protein_coding,490,1276,655,850,555,530,215,345,268,194
ENSG00000116604,MEF2D,protein_coding,5878,10540,5753,5063,4468,4058,5352,4188,9053,3894
ENSG00000116641,DOCK7,protein_coding,1148,1726,1264,1519,2441,1249,2826,1991,1663,1330
ENSG00000116649,SRM,protein_coding,3796,3368,3173,2921,2973,2636,2214,3386,2005,1000
ENSG00000116652,DLEU2L,lncRNA,76,39,9,82,69,34,125,77,44,103
ENSG00000116661,FBXO2,protein_coding,19,7,1,2,0,9,32,13,13,8
ENSG00000116663,FBXO6,protein_coding,557,476,433,325,463,363,254,313,282,320
ENSG00000116667,C1orf21,protein_coding,512,151,1462,30,850,43,2869,714,274,1397
ENSG00000116668,SWT1,protein_coding,591,255,224,341,445,449,529,948,604,327
ENSG00000116670,MAD2L2,protein_coding,1122,1085,502,596,824,750,635,844,586,523
ENSG00000116675,DNAJC6,protein_coding,750,56,23,338,25,86,1605,3779,45,274
ENSG00000116678,LEPR,protein_coding,1640,376,119,680,742,906,3707,9614,279,794
ENSG00000116679,IVNS1ABP,protein_coding,4638,3798,1499,2866,1013,4290,4012,11231,4056,4931
ENSG00000116685,KIAA2013,protein_coding,1979,1946,2154,1276,2544,1833,1410,2134,1283,1331
ENSG00000116688,MFN2,protein_coding,3581,4672,2149,2132,3638,3267,3406,5140,2767,2689
ENSG00000116690,PRG4,protein_coding,51,15,25,33,30,34,29,262,26,49
ENSG00000116691,MIIP,protein_coding,1564,1122,569,647,910,912,675,1177,851,630
ENSG00000116698,SMG7,protein_coding,5263,4566,3862,4919,5801,5651,6240,6872,4955,4113
ENSG00000116701,NCF2,protein_coding,1402,7444,367,1582,1887,1314,205,1508,546,3596
ENSG00000116703,PDC,protein_coding,25,13,53,24,26,49,38,27,69,12
ENSG00000116704,SLC35D1,protein_coding,915,1490,496,944,1076,3296,1503,1671,1728,782
ENSG00000116711,PLA2G4A,protein_coding,380,1898,132,1469,19,277,607,569,910,445
ENSG00000116717,GADD45A,protein_coding,1409,590,303,454,373,567,522,1111,172,815
ENSG00000116721,PRAMEF1,protein_coding,0,0,0,0,0,0,1,0,0,0
ENSG00000116726,PRAMEF12,protein_coding,0,0,1,0,0,0,0,0,1,0
ENSG00000116729,WLS,protein_coding,109,0,0,4,36,11,32,131,0,399
ENSG00000116731,PRDM2,protein_coding,3327,5570,3130,7368,4888,3680,4425,4805,5098,3808
ENSG00000116741,RGS2,protein_coding,2411,727,137,301,398,505,447,2869,370,4668
ENSG00000116745,RPE65,protein_coding,0,0,0,0,0,0,1,0,0,1
ENSG00000116747,RO60,protein_coding,1576,1921,1405,1939,2293,1583,2308,3566,2566,1757
ENSG00000116748,AMPD1,protein_coding,187,1,2,0,1,39,264,60,0,57
ENSG00000116750,UCHL5,protein_coding,1319,1704,651,1065,1569,1316,1048,2296,1004,668
ENSG00000116752,BCAS2,protein_coding,706,692,194,803,687,614,584,842,416,270
ENSG00000116754,SRSF11,protein_coding,15300,12407,4148,10662,13549,12104,14922,18167,12722,10325
ENSG00000116761,CTH,protein_coding,60,18,0,60,100,31,120,133,21,50
ENSG00000116771,AGMAT,protein_coding,55,297,231,112,48,175,102,130,133,79
ENSG00000116774,OLFML3,protein_coding,153,680,27,2,12,61,178,241,10,95
ENSG00000116783,TNNI3K,protein_coding,4,8,0,2,1,0,4,3,3,8
ENSG00000116785,CFHR3,protein_coding,0,0,4,2,9,1,8,9,0,1
ENSG00000116786,PLEKHM2,protein_coding,3403,3559,2356,2266,2895,2427,2668,3515,2764,2952
ENSG00000116791,CRYZ,protein_coding,669,558,290,925,1206,1082,723,510,634,435
ENSG00000116793,PHTF1,protein_coding,2015,1104,1205,1522,1911,834,1889,1672,1443,1658
ENSG00000116809,ZBTB17,protein_coding,1796,1181,999,920,1428,1672,1323,1475,1384,1244
ENSG00000116815,CD58,protein_coding,1128,743,867,866,1852,3798,654,1140,726,1133
ENSG00000116819,TFAP2E,protein_coding,329,292,120,230,742,103,200,218,199,292
ENSG00000116824,CD2,protein_coding,581,177,125,190,733,480,1102,1016,60,263
ENSG00000116830,TTF2,protein_coding,1951,2545,1042,2927,2911,2305,2826,2889,1672,1989
ENSG00000116833,NR5A2,protein_coding,12,2,3,2,0,852,17,42,12,12
ENSG00000116852,KIF21B,protein_coding,1667,1738,1206,1934,1358,1979,5450,5060,4385,5033
ENSG00000116857,TMEM9,protein_coding,810,867,712,814,747,790,1065,944,258,501
ENSG00000116863,ADPRS,protein_coding,609,612,699,438,877,531,436,537,511,504
ENSG00000116871,MAP7D1,protein_coding,3901,2982,3830,2879,4064,2601,2500,2262,3256,2804
ENSG00000116874,WARS2,protein_coding,209,289,288,329,529,461,443,574,209,189
ENSG00000116882,HAO2,protein_coding,0,0,1,4,1,0,1,2,0,0
ENSG00000116885,OSCP1,protein_coding,33,188,329,253,345,277,97,147,39,45
ENSG00000116898,MRPS15,protein_coding,1074,1565,1116,880,1384,1085,831,1386,553,540
ENSG00000116903,EXOC8,protein_coding,621,954,437,656,556,667,790,905,971,569
ENSG00000116906,GNPAT,protein_coding,1967,2768,783,2319,2664,2115,1979,2113,2220,1647
ENSG00000116918,TSNAX,protein_coding,954,1744,607,685,1113,1671,625,987,568,654
ENSG00000116922,C1orf109,protein_coding,499,429,298,419,316,514,634,860,468,368
ENSG00000116954,RRAGC,protein_coding,363,460,384,346,728,541,292,568,286,392
ENSG00000116962,NID1,protein_coding,475,3710,606,271,1921,168,361,890,52,255
ENSG00000116977,LGALS8,protein_coding,3731,4248,873,4050,3188,2570,3933,4411,3530,2730
ENSG00000116981,NT5C1A,protein_coding,0,1,1,0,0,1,2,0,0,1
ENSG00000116983,HPCAL4,protein_coding,12,8,54,15,27,47,90,72,24,32
ENSG00000116984,MTR,protein_coding,2809,3386,1440,4076,3395,3227,7434,4344,2562,2932
ENSG00000116985,BMP8B,protein_coding,123,3072,125,108,174,230,416,277,226,213
ENSG00000116990,MYCL,protein_coding,30,217,6,67,26,2,11,15,25,5
ENSG00000116991,SIPA1L2,protein_coding,388,738,1136,57,291,7204,52,398,901,88
ENSG00000116996,ZP4,protein_coding,0,0,0,0,0,0,0,0,0,0
ENSG00000117000,RLF,protein_coding,1540,1800,701,1460,1526,1519,1817,2612,2148,2224
ENSG00000117009,KMO,protein_coding,109,107,56,218,110,115,102,255,53,77
ENSG00000117010,ZNF684,protein_coding,139,162,95,148,192,118,192,142,170,138
ENSG00000117013,KCNQ4,protein_coding,131,17,48,18,37,18,67,89,54,55
ENSG00000117016,RIMS3,protein_coding,329,239,177,290,305,68,238,368,1103,184
ENSG00000117020,AKT3,protein_coding,778,1167,123,222,726,354,2038,1024,1687,1889
ENSG00000117036,ETV3,protein_coding,1364,1116,708,695,930,731,1039,1365,1163,711
ENSG00000117054,ACADM,protein_coding,2427,3839,850,1763,2527,1983,1563,2300,1258,1484
ENSG00000117069,ST6GALNAC5,protein_coding,0,2,0,2,1,2,43,49,8,1
ENSG00000117090,SLAMF1,protein_coding,233,1065,34,44,25,200,436,433,544,107
ENSG00000117091,CD48,protein_coding,1073,725,269,253,319,868,698,1082,242,218
ENSG00000117114,ADGRL2,protein_coding,48,1011,1,1,1,19,95,195,0,57
ENSG00000117115,PADI2,protein_coding,545,2664,83,314,110,53,35,922,54,6598
ENSG00000117118,SDHB,protein_coding,1286,2771,1095,1367,1335,1498,1039,1492,896,908
ENSG00000117122,MFAP2,protein_coding,91,8,478,11,6,9,28,25,17,72
ENSG00000117133,RPF1,protein_coding,929,1409,329,1062,1042,938,835,1341,861,543
ENSG00000117139,KDM5B,protein_coding,10906,3423,8640,5157,14582,15044,6324,8878,9458,6427
ENSG00000117143,UAP1,protein_coding,1023,731,73,522,1457,589,834,1307,495,375
ENSG00000117148,ACTL8,protein_coding,2,1,8,1,2,2,3,13,0,0
ENSG00000117151,CTBS,protein_coding,400,580,158,389,541,503,336,397,326,435
ENSG00000117152,RGS4,protein_coding,0,0,0,1,0,0,0,1,0,0
ENSG00000117153,KLHL12,protein_coding,1500,1926,624,1487,1342,1346,1550,1888,1309,1246
ENSG00000117154,IGSF21,protein_coding,4,1,0,0,2,0,11,19,1,5
ENSG00000117155,SSX2IP,protein_coding,831,1593,80,795,1057,534,931,2124,238,786
ENSG00000117174,ZNHIT6,protein_coding,1105,1023,485,1203,1289,1418,1113,1448,1372,644
ENSG00000117215,PLA2G2D,protein_coding,31,15,125,1,4,1,32,16,3,19
ENSG00000117222,RBBP5,protein_coding,929,1223,527,1040,1288,1109,1430,1642,1129,823
ENSG00000117226,GBP3,protein_coding,991,933,148,561,441,332,552,609,834,566
ENSG00000117228,GBP1,protein_coding,1022,85,120,77,103,243,521,1094,257,207
ENSG00000117242,PINK1-AS,lncRNA,231,321,192,169,330,221,164,273,245,220
ENSG00000117245,KIF17,protein_coding,142,179,287,88,31,133,10,26,43,2
ENSG00000117262,GPR89A,protein_coding,230,190,108,236,194,172,264,290,187,192
ENSG00000117266,CDK18,protein_coding,514,995,1108,719,3,271,1457,362,1166,507
ENSG00000117280,RAB29,protein_coding,669,2429,617,512,751,527,984,777,1022,1112
ENSG00000117281,CD160,protein_coding,379,157,247,168,276,246,446,371,621,218
ENSG00000117298,ECE1,protein_coding,1473,2219,1677,223,248,987,1230,3171,1287,820
ENSG00000117305,HMGCL,protein_coding,700,829,797,793,1090,1032,496,719,563,799
ENSG00000117308,GALE,protein_coding,315,382,522,196,355,322,208,473,187,396
ENSG00000117318,ID3,protein_coding,17,23,6,0,7,11,26,151,8,42
ENSG00000117322,CR2,protein_coding,149,52,2,11,6,22,274,881,54,68
ENSG00000117335,CD46,protein_coding,5759,7495,2739,6169,6125,5903,7995,9139,5836,8049
ENSG00000117360,PRPF3,protein_coding,2339,3366,1225,2374,2549,2395,2889,3203,2251,2281
ENSG00000117362,APH1A,protein_coding,3163,3618,4331,2541,4069,3029,2814,2744,2363,2456
ENSG00000117385,P3H1,protein_coding,3699,2602,2516,2166,4073,2114,1839,2233,1303,1892
ENSG00000117394,SLC2A1,protein_coding,4414,1751,1037,1001,2464,765,5865,14937,1687,2545
ENSG00000117395,EBNA1BP2,protein_coding,1094,1189,493,1496,1252,1225,966,1818,648,541
ENSG00000117399,CDC20,protein_coding,1464,339,1190,135,487,525,1373,1889,247,720
ENSG00000117400,MPL,protein_coding,1494,34,12497,379,418,4140,5565,3115,95,4508
ENSG00000117407,ARTN,protein_coding,35,2028,212,936,1852,70,71,126,142,17
ENSG00000117408,IPO13,protein_coding,1596,2360,1134,1296,2563,1317,1593,2005,1519,908
ENSG00000117410,ATP6V0B,protein_coding,3375,5936,2182,3080,5493,2994,1340,2053,1713,2075
ENSG00000117411,B4GALT2,protein_coding,559,667,758,467,1441,669,1144,830,285,365
ENSG00000117419,ERI3,protein_coding,1202,1070,868,1336,1106,927,1038,1272,687,610
ENSG00000117425,PTCH2,protein_coding,197,295,168,223,142,277,262,293,191,178
ENSG00000117448,AKR1A1,protein_coding,3748,3074,1511,2343,2409,1973,3003,1554,1746,970
ENSG00000117450,PRDX1,protein_coding,3489,3601,901,2316,2458,1147,3906,1991,1764,715
ENSG00000117461,PIK3R3,protein_coding,59,280,35,32,26,43,487,233,37,305
ENSG00000117472,TSPAN1,protein_coding,13,3,10,19,8,14,21,9,20,13
ENSG00000117475,BLZF1,protein_coding,826,859,558,815,1234,1159,843,1702,808,488
ENSG00000117477,CCDC181,protein_coding,50,23,25,27,42,36,68,63,49,27
ENSG00000117479,SLC19A2,protein_coding,267,256,317,164,124,261,639,754,254,393
ENSG00000117480,FAAH,protein_coding,867,1769,567,480,430,647,856,215,2200,868
ENSG00000117481,NSUN4,protein_coding,1450,2281,1482,1844,2161,2059,2094,2146,1918,1297
ENSG00000117500,TMED5,protein_coding,2364,4541,1837,2146,4148,3110,2319,3050,2537,2008
ENSG00000117501,MROH9,protein_coding,8,22,0,1,0,2,15,6,0,16
ENSG00000117505,DR1,protein_coding,3391,3434,4013,2383,2943,3112,2738,4464,3622,2545
ENSG00000117507,FMO6P,transcribed_unitary_pseudogene,3,7,0,1,0,0,7,1,0,10
ENSG00000117519,CNN3,protein_coding,106,31,5,2,2,16,502,316,46,37
ENSG00000117523,PRRC2C,protein_coding,15452,18585,7101,16253,20876,16786,23036,22348,22481,14822
ENSG00000117525,F3,protein_coding,62,519,1,48,520,2,6,20,18,32
ENSG00000117528,ABCD3,protein_coding,2430,1669,441,750,1094,1306,1170,1663,1741,1458
ENSG00000117533,VAMP4,protein_coding,1248,1005,648,1147,1525,1493,1996,1194,1434,962
ENSG00000117543,DPH5,protein_coding,778,508,428,951,675,1063,816,726,423,420
ENSG00000117560,FASLG,protein_coding,35,9,3,9,10,17,135,88,18,19
ENSG00000117569,PTBP2,protein_coding,2332,2172,1592,2124,2609,2104,1995,2320,2135,1900
ENSG00000117586,TNFSF4,protein_coding,1398,774,347,848,731,789,950,306,703,70
ENSG00000117592,PRDX6,protein_coding,4903,4166,2977,4798,5374,4174,4579,4654,2145,3400
ENSG00000117593,DARS2,protein_coding,1134,1863,1162,1111,1609,1296,1348,1758,961,861
ENSG00000117594,HSD11B1,protein_coding,160,22,105,8,39,5825,101,77,7,2845
ENSG00000117595,IRF6,protein_coding,128,7,15,11,2,4,108,187,53,37
ENSG00000117597,UTP25,protein_coding,695,1197,349,1451,1101,1081,1406,1669,1509,890
ENSG00000117598,PLPPR5,protein_coding,0,0,0,0,0,0,0,1,0,0
ENSG00000117600,PLPPR4,protein_coding,0,1,0,0,0,1,0,27,0,1
ENSG00000117601,SERPINC1,protein_coding,2,4,2,5,8,13,7,4,36,3
ENSG00000117602,RCAN3,protein_coding,482,1296,1797,989,1988,1121,1236,850,237,610
ENSG00000117614,SYF2,protein_coding,1067,1308,700,1670,1427,1585,1253,1593,944,1006
ENSG00000117616,RSRP1,protein_coding,4858,6536,2625,6876,6556,6499,4903,6345,3910,5387
ENSG00000117620,SLC35A3,protein_coding,1270,1099,1527,1175,1954,1357,1466,1474,1030,1190
ENSG00000117625,RCOR3,protein_coding,3061,3291,2683,3311,3974,3137,3977,4043,3238,3516
ENSG00000117632,STMN1,protein_coding,10819,5492,7635,5822,12813,10689,5798,8762,3237,4042
ENSG00000117640,MTFR1L,protein_coding,1447,1362,1084,1191,1524,1490,1263,1283,867,1458
ENSG00000117643,MAN1C1,protein_coding,268,468,295,88,37,428,387,317,88,535
ENSG00000117650,NEK2,protein_coding,426,177,99,84,180,189,382,625,61,174
ENSG00000117676,RPS6KA1,protein_coding,6760,7312,2313,4731,7368,1395,4197,4754,5365,3731
ENSG00000117682,DHDDS,protein_coding,1326,1735,1505,1380,1929,1441,1846,1484,1481,2096
ENSG00000117691,NENF,protein_coding,654,495,994,701,627,469,642,654,332,446
ENSG00000117697,NSL1,protein_coding,1245,1462,1004,1372,2019,1508,1308,1620,1947,1163
ENSG00000117707,PROX1,protein_coding,0,5,0,0,0,2,2,20,2,2
ENSG00000117713,ARID1A,protein_coding,14318,13977,16420,10050,14896,16085,15511,18798,17574,13207
ENSG00000117724,CENPF,protein_coding,3122,1754,791,1334,3425,1952,5758,8441,1159,1919
ENSG00000117748,RPA2,protein_coding,1864,2864,1050,1833,1676,1583,1590,2161,986,1556
ENSG00000117751,PPP1R8,protein_coding,1039,1129,594,1079,1324,1284,2937,1679,882,875
ENSG00000117758,STX12,protein_coding,733,1511,599,943,1256,1004,883,1047,1034,865
ENSG00000117791,MTARC2,protein_coding,25,466,0,339,571,14,295,72,10,102
ENSG00000117834,SLC5A9,protein_coding,19,29,10,113,47,34,27,72,27,49
ENSG00000117859,OSBPL9,protein_coding,3954,2571,1606,3504,5170,3257,3189,4116,3125,3373
ENSG00000117862,TXNDC12,protein_coding,148,212,73,199,177,132,160,187,143,170
ENSG00000117868,ESYT2,protein_coding,13515,15797,10985,10307,19791,11147,9016,4177,11588,9450
ENSG00000117877,POLR1G,protein_coding,161,89,86,84,93,69,69,125,71,56
ENSG00000117899,MESD,protein_coding,1880,1486,1270,1430,2799,1746,1958,1653,1103,1327
ENSG00000117906,RCN2,protein_coding,1724,1288,1427,1183,2540,2172,1652,1743,967,969
ENSG00000117971,CHRNB4,protein_coding,1,6,88,3,2,2,4,7,2,14
ENSG00000117983,MUC5B,protein_coding,37,71,62,32,87,86,80,139,194,380
ENSG00000117984,CTSD,protein_coding,7808,8107,1907,1550,1551,1164,1571,1966,3486,4770
ENSG00000118004,COLEC11,protein_coding,0,0,12,12,5,16,4,8,21,2
ENSG00000118007,STAG1,protein_coding,1314,1631,1051,1541,2163,2254,2420,2415,1596,1616
ENSG00000118017,A4GNT,protein_coding,2,5,0,4,0,2,48,1,0,6
ENSG00000118046,STK11,protein_coding,3216,2355,2018,1496,1537,2513,2619,2864,1948,2334
ENSG00000118058,KMT2A,protein_coding,9761,3518,8613,8337,10951,17108,21094,15826,19610,11270
ENSG00000118094,TREH,protein_coding,1,5,2,0,13,0,5,39,1,0
ENSG00000118096,IFT46,protein_coding,773,416,317,722,816,578,749,784,536,456
ENSG00000118113,MMP8,protein_coding,554,2645,45,2,7,118,43,559,60,5400
ENSG00000118137,APOA1,protein_coding,21,10,2,18,6,2,8,5,4,5
ENSG00000118156,ZNF541,protein_coding,13,92,13,2,5,11,47,9,7,9
ENSG00000118160,SLC8A2,protein_coding,9,2,2,2,4,4,1,37,5,6
ENSG00000118162,KPTN,protein_coding,661,282,74,189,227,93,145,140,226,115
ENSG00000118181,RPS25,protein_coding,14480,9758,21551,16116,9552,15419,11231,9121,7872,6692
ENSG00000118193,KIF14,protein_coding,552,529,394,290,716,532,991,1446,234,618
ENSG00000118194,TNNT2,protein_coding,0,2,4,0,0,0,3,2,2,2
ENSG00000118197,DDX59,protein_coding,635,1145,406,803,789,904,1016,899,1009,812
ENSG00000118200,CAMSAP2,protein_coding,67,405,16,13,96,45,77,148,7,32
ENSG00000118217,ATF6,protein_coding,2750,3439,1301,3149,4946,3267,3245,4242,3235,2418
ENSG00000118231,CRYGD,protein_coding,12,0,337,108,3,0,182,13,0,24
ENSG00000118242,MREG,protein_coding,764,146,962,27,9,373,248,245,208,148
ENSG00000118245,TNP1,protein_coding,0,0,0,0,0,0,0,1,0,0
ENSG00000118246,FASTKD2,protein_coding,1799,1814,651,2114,2288,2099,2144,2394,1066,1486
ENSG00000118257,NRP2,protein_coding,20,45,684,2,3,242,74,159,32,52
ENSG00000118260,CREB1,protein_coding,2571,3129,2343,3373,3909,3821,4018,3629,2419,2866
ENSG00000118263,KLF7,protein_coding,1577,3366,1796,1028,2197,2072,1262,2081,2949,3144
ENSG00000118271,TTR,protein_coding,2,0,0,0,3,2,1,2,9,1
ENSG00000118276,B4GALT6,protein_coding,4319,499,2754,1356,685,3340,3047,2116,657,1884
ENSG00000118292,C1orf54,protein_coding,51,467,111,63,30,44,119,111,8,65
ENSG00000118298,CA14,protein_coding,143,101,173,67,96,141,102,116,108,132
ENSG00000118307,CFAP94,protein_coding,20,18,21,40,21,24,32,25,30,33
ENSG00000118308,IRAG2,protein_coding,1882,2598,725,1980,1151,1719,2178,1876,1354,1321
ENSG00000118322,ATP10B,protein_coding,5,2,57,18,37,62,72,8,92,37
ENSG00000118363,SPCS2,protein_coding,912,899,595,714,1180,813,800,1085,848,537
ENSG00000118369,USP35,protein_coding,484,640,409,487,1259,455,447,401,989,391
ENSG00000118402,ELOVL4,protein_coding,4,1,3,1,3,6,26,11,1,9
ENSG00000118407,FILIP1,protein_coding,17,58,24,40,28,25,37,56,14,59
ENSG00000118412,CASP8AP2,protein_coding,1270,2882,849,2283,2232,1824,3020,3190,1588,1646
ENSG00000118418,HMGN3,protein_coding,1963,1285,1974,801,1867,1821,858,1177,589,900
ENSG00000118420,UBE3D,protein_coding,192,217,113,239,182,363,398,283,171,225
ENSG00000118432,CNR1,protein_coding,1,82,1,0,0,3,23,54,14,10
ENSG00000118434,SPACA1,protein_coding,0,0,0,0,0,0,0,0,0,0
ENSG00000118454,ANKRD13C,protein_coding,800,912,659,674,822,711,1043,1253,951,689
ENSG00000118473,SGIP1,protein_coding,38,10,11,8,8,32,760,107,27,9
ENSG00000118482,PHF3,protein_coding,3424,3093,2836,4170,5286,4219,5450,5730,3607,4512
ENSG00000118491,ZC2HC1B,protein_coding,0,0,1,0,0,0,0,1,0,0
ENSG00000118492,ADGB,protein_coding,4,13,6,13,101,0,2,11,0,14
ENSG00000118495,PLAGL1,protein_coding,4196,2297,5070,8034,7584,4235,7566,4553,2129,7624
ENSG00000118496,FBXO30,protein_coding,496,644,425,501,857,733,895,2621,518,847
ENSG00000118503,TNFAIP3,protein_coding,5434,1311,591,1060,2739,808,3980,7084,1551,1219
ENSG00000118507,AKAP7,protein_coding,345,595,217,216,16,227,571,615,112,231
ENSG00000118508,RAB32,protein_coding,2158,1343,1300,1922,3277,2232,693,1198,623,1655
ENSG00000118513,MYB,protein_coding,9675,10008,5284,7457,15140,14524,13335,11314,6759,8740
ENSG00000118514,ALDH8A1,protein_coding,20,40,3,27,31,50,100,71,43,7
ENSG00000118515,SGK1,protein_coding,1158,445,65,210,275,296,154,1859,122,698
ENSG00000118518,RNF146,protein_coding,1038,1627,491,1041,2581,1531,961,1291,718,1668
ENSG00000118520,ARG1,protein_coding,257,90,48,69,103,155,257,950,80,1810
